f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9
-0.086101785,-0.13607043,0.1513915,0.038695227,-0.003048621,0.18453142,0.1128883,0.10375193,0.15123262,0.12091762
-0.07827472,-0.14622483,0.15165184,0.035414554,-0.00023894313,0.17963703,0.1116069,0.10253759,0.14353478,0.1325547
-0.13447832,-0.062243532,0.17668027,0.09296892,-0.10161213,0.19485556,0.03428971,0.10654226,0.1536616,0.078787036
-0.07729698,-0.14429393,0.15525798,0.034472365,0.004125144,0.18415852,0.10317789,0.1024223,0.14581719,0.12924902
-0.08374743,-0.12901382,0.15748306,0.046150506,-0.021696892,0.18200731,0.11019182,0.10143316,0.15296997,0.119810164
-0.11793063,-0.00783653,0.16410549,0.1258484,-0.16197018,0.15312661,-0.0011547694,0.090880334,0.14226454,0.02114307
-0.1337691,-0.01519018,0.16499779,0.13352576,-0.17151038,0.1556582,-0.0029950354,0.09591112,0.14123397,0.031070812
-0.08425214,-0.1221309,0.12350041,0.054153085,-0.039822284,0.19648536,0.086587384,0.12562305,0.18609852,0.10605803
-0.06459738,-0.15974031,0.13933077,0.023010416,0.015467036,0.18346788,0.11882942,0.10263166,0.15284109,0.13397437
-0.10385872,-0.12294058,0.15523714,0.053721506,-0.037539702,0.19187447,0.096798815,0.10229976,0.15569179,0.1282776
-0.06952511,-0.14779972,0.14636324,0.029619796,0.0141757475,0.17915541,0.12267583,0.098646075,0.1422816,0.13615343
-0.07591587,-0.14929926,0.1432689,0.03210469,0.009576941,0.18352224,0.11616539,0.10301606,0.1448113,0.13212375
-0.13588612,-0.07471241,0.18104081,0.08923576,-0.094697356,0.19582757,0.051821638,0.10310191,0.14486395,0.08842686
-0.14754373,-0.014039323,0.15545814,0.121957734,-0.16335963,0.15747325,0.027751721,0.11091548,0.13958304,0.052367657
-0.09033132,-0.079318695,0.15001093,0.069017,-0.104692355,0.1721104,0.08769048,0.1109955,0.15892363,0.1189331
-0.07514086,-0.13726676,0.14775366,0.040112626,-0.015948702,0.19271961,0.11305408,0.109406225,0.14736336,0.13079493
-0.091875896,-0.12512876,0.15466544,0.042692162,-0.028902002,0.18535219,0.1083518,0.10519958,0.15718575,0.1252266
-0.13872203,0.01665728,0.13150291,0.14031483,-0.1593358,0.1461979,-0.010044831,0.09380604,0.1280986,0.018751781
-0.12507749,0.016638562,0.14760107,0.124915324,-0.17954655,0.15076435,0.0004286498,0.10563524,0.1350089,0.028744856
-0.14804074,-0.029803924,0.18044205,0.11458563,-0.1372439,0.18487638,0.0042863376,0.09434378,0.13435501,0.06045691
-0.06525693,-0.15894517,0.13771686,0.021756437,0.011066955,0.17631373,0.119824275,0.09899316,0.14769122,0.13786054
-0.069156475,-0.14839862,0.14113505,0.03188086,0.018290507,0.18445048,0.12087264,0.10231341,0.14762512,0.13194703
-0.124467395,-0.021141978,0.17766026,0.13373107,-0.14499295,0.15902996,0.006786431,0.10964513,0.14889286,0.041643232
-0.07608016,-0.1447804,0.14011571,0.04019865,0.008868943,0.18549246,0.12291136,0.10116869,0.1398241,0.13533826
-0.14656189,0.008565648,0.13679259,0.1337463,-0.17528129,0.115184106,-0.045219846,0.08161765,0.11013898,0.010000118
-0.092241205,-0.14917707,0.13762544,0.056696612,-0.026738308,0.17205016,0.10354619,0.094463944,0.1428871,0.12685962
-0.07651243,-0.16797383,0.13973376,0.01879859,0.024703655,0.17754397,0.1294772,0.10297598,0.13386998,0.14086033
-0.08706028,-0.13538356,0.14680588,0.040251836,-0.0064300206,0.18227962,0.12035412,0.103648745,0.1487222,0.12812375
-0.13392416,0.01439991,0.13655007,0.12983736,-0.1785909,0.15794696,2.8237522e-05,0.10198605,0.13742156,0.034434084
-0.09148127,-0.11194392,0.14534253,0.040547032,-0.036983073,0.18386126,0.103485085,0.116764486,0.17848277,0.12186167
-0.12667854,-0.017889285,0.14141367,0.11766438,-0.14825867,0.16757227,0.0138221625,0.10854149,0.15311775,0.039082203
-0.07032541,-0.15902719,0.12750348,0.04805483,-0.003484386,0.17150775,0.10849651,0.091457866,0.13724244,0.12496239
-0.08879115,-0.12603928,0.15685788,0.06908226,-0.07644388,0.17134583,0.10231053,0.106056206,0.15440655,0.10519203
-0.07220473,-0.15035942,0.14382932,0.02415337,0.009318397,0.1852855,0.11682963,0.10058094,0.14924096,0.13151577
-0.12012439,-0.025243778,0.13752867,0.09200031,-0.17270647,0.17905906,0.048480734,0.10584439,0.1527596,0.08644512
-0.1228822,-0.025989162,0.13881516,0.11052157,-0.15977949,0.16725317,0.025827536,0.10705282,0.14489089,0.053489964
-0.124967135,0.006051477,0.1377035,0.14030273,-0.16280763,0.14966342,0.010433474,0.09590762,0.14209898,0.025915023
-0.120783366,-0.08365473,0.17209685,0.0757657,-0.07440967,0.19750844,0.060275882,0.110029474,0.15950617,0.09433372
-0.084334776,-0.1340068,0.15187182,0.05166235,-0.00937517,0.18536042,0.09673516,0.10267221,0.15670586,0.11031904
-0.12631784,-0.092841834,0.17330194,0.07841929,-0.0716884,0.19675758,0.06841968,0.10291251,0.14448766,0.10270784
-0.12412595,-0.012189425,0.14883597,0.120030046,-0.15497331,0.16306244,0.007236541,0.10856704,0.14149769,0.03664512
-0.11577544,-0.0018782017,0.15105918,0.11715222,-0.16185713,0.15593386,0.020040533,0.10458332,0.14519538,0.03259319
-0.120783366,-0.08365473,0.17209685,0.0757657,-0.07440967,0.19750844,0.060275882,0.110029474,0.15950617,0.09433372
-0.087204374,-0.1489682,0.1455478,0.03414043,0.0003107956,0.18873166,0.114443645,0.10671074,0.14586273,0.13044114
-0.1444043,0.012532308,0.15079914,0.12631884,-0.17314705,0.14338082,-0.0211733,0.08945749,0.122094825,0.019603422
-0.14521827,-0.01740124,0.14024225,0.12059965,-0.15540695,0.15711586,0.009062866,0.087326534,0.14300703,0.04810218
-0.15809692,-0.025032299,0.14602216,0.11887148,-0.15977475,0.15793557,0.018820256,0.10951349,0.13783427,0.05467554
-0.092864275,-0.12980027,0.14789772,0.051317267,-0.011909422,0.17000298,0.098662145,0.11898127,0.16584049,0.10918988
-0.15213375,-0.029828321,0.14194053,0.106842674,-0.14352222,0.16319254,0.030237144,0.09870763,0.15267907,0.05606166
-0.09028439,-0.1474239,0.13758819,0.056601938,-0.021425797,0.18835342,0.13530844,0.09817247,0.13833758,0.15402985
-0.12240218,0.031387918,0.13202369,0.121961884,-0.1625481,0.16868043,-0.0040549906,0.10310445,0.14754398,0.038371935
-0.12275045,-0.010915214,0.14180277,0.11936528,-0.16199216,0.15329568,0.0331034,0.10142981,0.13851346,0.048179038
-0.06646632,-0.1483632,0.13287719,0.024469815,0.018948838,0.18530568,0.11482411,0.08622188,0.15275961,0.12655264
-0.071909405,-0.1387785,0.13810526,0.024348926,0.00029217114,0.18019463,0.11547939,0.1096984,0.15276323,0.13481009
-0.07606839,-0.1397945,0.14699653,0.021285452,0.006451933,0.18603124,0.13941212,0.09843478,0.14360617,0.13164726
-0.13312638,-0.0049390025,0.1509409,0.12817353,-0.16999315,0.14495456,-0.002498177,0.09857646,0.13538714,0.02588472
-0.11951261,-0.03419785,0.16316393,0.11513293,-0.12759946,0.16895026,0.0313806,0.119448125,0.13920543,0.057035178
-0.07867867,-0.14535995,0.15246437,0.028240731,0.018569782,0.18501104,0.1258528,0.105627656,0.14589864,0.12546395
-0.09638231,-0.064628504,0.116204835,0.055398732,-0.07623464,0.19564469,0.0709527,0.13371222,0.20097359,0.080553524
-0.120783366,-0.08365473,0.17209685,0.0757657,-0.07440967,0.19750844,0.060275882,0.110029474,0.15950617,0.09433372
-0.08229858,-0.1422576,0.14293247,0.035182845,0.0012826431,0.18635589,0.116275616,0.10131338,0.1447399,0.13218375
-0.13052204,0.0068434454,0.14323439,0.12683395,-0.16615988,0.15050785,-0.0005900797,0.104826234,0.13815251,0.026996251
-0.13177697,0.0015061436,0.15229253,0.12925643,-0.17539762,0.13243783,0.016931409,0.08933265,0.13540733,0.035165824
-0.1078612,-0.047444496,0.14346917,0.09381386,-0.07242956,0.1967943,0.07442285,0.1263653,0.16938043,0.08374698
-0.08108178,-0.13922213,0.14697449,0.03457591,-0.0009726077,0.19160119,0.11438776,0.10384959,0.15554303,0.12708934
-0.13618587,-0.07098753,0.17820105,0.09060967,-0.09544231,0.19520123,0.045475405,0.10466845,0.14746127,0.08544845
-0.1315253,-0.012574912,0.15393575,0.12454451,-0.16664596,0.15468183,0.002283542,0.09758153,0.13895787,0.033437982
-0.15114221,-0.0094808005,0.15195197,0.12440954,-0.15427282,0.14822587,0.0010325343,0.09606459,0.1434026,0.029948452
-0.120783366,-0.08365473,0.17209685,0.0757657,-0.07440967,0.19750844,0.060275882,0.110029474,0.15950617,0.09433372
-0.13521491,0.026771678,0.14042303,0.12705019,-0.19888923,0.13792166,-0.011968869,0.07527838,0.12363993,0.014669156
-0.05858668,-0.15568468,0.13261662,0.011774563,0.033702567,0.18790646,0.119402096,0.0933745,0.13624692,0.13489695
-0.13302036,0.010176506,0.1257804,0.12466597,-0.18362641,0.14848037,0.0029658626,0.09829373,0.13176434,0.021582052
-0.13034147,-0.018917168,0.15649213,0.12406952,-0.1634316,0.15678649,0.00460079,0.09809969,0.13954885,0.037222613
-0.09014349,-0.0736364,0.12625077,0.05639576,-0.06604655,0.19757468,0.07939731,0.13170983,0.19487356,0.09271647
-0.10168386,-0.1048444,0.16239622,0.06885276,-0.044460334,0.19473484,0.09172884,0.0970648,0.16163512,0.109374225
-0.11902989,-0.02772722,0.14739978,0.11468903,-0.14235473,0.17704843,0.038041316,0.10680999,0.13903812,0.06316939
-0.1518283,-0.005205058,0.14675868,0.12917735,-0.15529533,0.14928326,-0.0044009048,0.092097305,0.13916026,0.026645998
-0.124923214,-0.034414034,0.1608001,0.12048543,-0.16794427,0.1673454,0.019283878,0.10112923,0.14123619,0.057691485
-0.08268836,-0.14448589,0.14986193,0.026579743,0.012855868,0.1793457,0.12695992,0.11225019,0.14423504,0.12634607
-0.08390742,-0.10371444,0.1258009,0.046354625,-0.047743533,0.17634273,0.1171455,0.12052072,0.1756863,0.107707456
-0.1349349,-0.03602113,0.14911741,0.123381205,-0.13242619,0.15936872,0.027950253,0.09804255,0.14246464,0.032851722
-0.120783366,-0.08365473,0.17209685,0.0757657,-0.07440967,0.19750844,0.060275882,0.110029474,0.15950617,0.09433372
-0.1421238,0.03332846,0.12907884,0.13531977,-0.19812958,0.13130598,-0.022101646,0.08856543,0.122814655,0.0052275737
-0.14069329,0.019775167,0.14476591,0.13297424,-0.17948243,0.12834543,-0.015630558,0.10636991,0.13722211,0.0067597665
-0.12609643,-0.02446555,0.14053148,0.11935391,-0.16912621,0.16483566,0.015454601,0.102833144,0.13642351,0.052697994
-0.07547017,-0.14689267,0.14087935,0.025641304,0.009697024,0.18592824,0.119191736,0.09899997,0.14822821,0.13574204
-0.07972655,-0.14153126,0.14544778,0.031640712,-0.0042405184,0.18683448,0.108904794,0.1021004,0.15383156,0.12966381
-0.13601173,-0.012006377,0.14926969,0.11936851,-0.15991662,0.1637881,0.020835735,0.103142545,0.13979739,0.046307776
-0.13252239,0.004767865,0.15361719,0.12304002,-0.17278998,0.15736648,0.009795608,0.101927735,0.13539198,0.038111456
-0.13650118,-0.022452649,0.16369098,0.11125282,-0.13821258,0.1560164,0.014121813,0.08708618,0.14644395,0.052625176
-0.07133603,-0.15398124,0.12745202,0.026882594,0.018513799,0.18709435,0.13337015,0.098817855,0.14587407,0.1436953
-0.12558481,0.008546846,0.11636526,0.11190672,-0.182178,0.1528836,0.0013762868,0.09066583,0.13218412,0.051395964
-0.0760601,-0.14717327,0.1502305,0.023636179,0.013603851,0.18266295,0.12163209,0.10259515,0.14430277,0.1323551
-0.14610577,-0.0063176653,0.14700392,0.12933023,-0.16838,0.15453215,-0.017435519,0.08623275,0.122520074,0.021093579
-0.06953939,-0.13960642,0.15311185,0.030372167,0.00034628346,0.17535461,0.11547954,0.11188846,0.1514845,0.13774727
-0.1390044,0.0047968593,0.15752976,0.12763062,-0.1702894,0.15751314,0.0030383908,0.094520785,0.11867928,0.041323837
-0.12582171,-0.0137572335,0.15538998,0.117891684,-0.15798679,0.1620413,0.01647785,0.10318748,0.1423941,0.044882633
-0.07214564,-0.15301497,0.14035104,0.02361755,0.017070519,0.18167728,0.12210761,0.100441396,0.14834072,0.13620228
-0.12657908,-0.03334637,0.13381915,0.107082844,-0.144284,0.18093261,0.02675648,0.10757024,0.15532027,0.05903948
-0.10495286,-0.09457817,0.17136833,0.0751435,-0.060724765,0.1878066,0.0946386,0.11973691,0.16121832,0.105363086
-0.12329032,-0.012485138,0.1518017,0.112639874,-0.15905836,0.16077389,0.022561625,0.10458136,0.13779661,0.049523912
-0.111347824,-0.024729116,0.18007977,0.10870551,-0.13934153,0.16204141,0.031005697,0.104828686,0.14795828,0.041915916
-0.07161496,-0.15282984,0.14378817,0.020758197,0.02022709,0.17650583,0.13452853,0.09719996,0.14226484,0.12987308
-0.07525804,-0.14577128,0.14220324,0.029185435,0.003993968,0.1870854,0.111264005,0.1009059,0.15342079,0.13562755
-0.073608495,-0.14542249,0.13751815,0.025008287,0.02214354,0.18052681,0.11785256,0.102625534,0.15083009,0.13201202
-0.12671897,0.0033397803,0.14175095,0.13232894,-0.18085119,0.14257026,0.008722572,0.098348826,0.12499011,0.022932652
-0.060990326,-0.16160852,0.13467288,0.018135631,0.034043934,0.18658938,0.1180446,0.09105161,0.13966526,0.13515215
-0.12321494,0.00096882443,0.120889515,0.13347308,-0.16763267,0.1634784,-0.0029128757,0.098600924,0.13626797,0.04039314
-0.1455832,-0.04831635,0.17787941,0.10559728,-0.11919704,0.18982548,0.021528767,0.10043338,0.14114366,0.06961843
-0.14481412,-0.007745484,0.1400343,0.11825766,-0.1518039,0.15859887,0.010488278,0.08371807,0.1404124,0.04101937
-0.117134444,-0.0065990402,0.15964067,0.12025951,-0.14772455,0.15692623,0.020256108,0.103459656,0.14438213,0.037382115
-0.076483786,-0.14946164,0.14338686,0.020463303,0.021935107,0.17919613,0.11590485,0.10076125,0.15215513,0.13774468
-0.12104713,-0.0121681215,0.15473007,0.11801247,-0.16845109,0.15820031,0.0015854365,0.099229455,0.13647988,0.033650346
-0.09430664,-0.13621473,0.15881915,0.039743066,-0.022484243,0.1746092,0.11668552,0.10625814,0.1450714,0.13244767
-0.12309222,-0.008430666,0.1423707,0.116350725,-0.16617498,0.16238834,0.015533078,0.110311165,0.13785978,0.051134866
-0.07689511,-0.13970064,0.14452507,0.020118508,0.0063715815,0.18551141,0.14036925,0.09905227,0.1424507,0.13260657
-0.13027829,-0.023947915,0.13021116,0.13011692,-0.1671393,0.17871353,0.028599622,0.1086282,0.16005898,0.051471177
-0.07633952,-0.13930474,0.1491952,0.03917095,0.0050412896,0.17552024,0.12569037,0.0998438,0.14310114,0.12932079
-0.1295359,-0.058119368,0.15961026,0.08482331,-0.117046565,0.18319885,0.05427026,0.11813055,0.15041636,0.090728775
-0.082923494,-0.13394165,0.15661389,0.0440579,-0.009966485,0.18682992,0.112171054,0.10426373,0.14718954,0.12345961
-0.12813328,0.004466806,0.15435702,0.12529045,-0.16534446,0.15557876,0.0029155219,0.101360835,0.13764717,0.02950011
-0.09093133,-0.082551844,0.12973623,0.06810325,-0.07217672,0.1888861,0.06851065,0.11479328,0.18259151,0.078521244
-0.089425586,-0.114804804,0.14586215,0.05580633,-0.06676634,0.17487651,0.11194034,0.12070107,0.17084156,0.113737635
-0.124916784,-0.01442005,0.16260079,0.12510166,-0.17606488,0.17599462,0.01622554,0.10523362,0.1286717,0.046004046
-0.09600855,-0.07609281,0.1510359,0.0729281,-0.077506445,0.18173602,0.07115151,0.11928314,0.18393229,0.08658597
-0.06647988,-0.14946248,0.14216574,0.031217778,-0.0029412122,0.18942417,0.11930161,0.1021744,0.14117332,0.13919419
-0.1126852,-0.043023728,0.16711505,0.09324104,-0.12888318,0.14739618,0.03504669,0.09570753,0.15328002,0.038629543
-0.07587023,-0.14091899,0.154514,0.032551497,0.0008624715,0.18379405,0.13045157,0.10431459,0.14781228,0.13345802
-0.07538294,-0.14726238,0.14431325,0.025994852,0.019243952,0.18001477,0.12995076,0.09935577,0.14782067,0.13245444
-0.13541901,-0.0072385813,0.16300881,0.12995712,-0.15936954,0.14435288,0.0029785135,0.10269851,0.13923304,0.022766083
-0.080747865,-0.15756117,0.13575964,0.021858823,0.022914931,0.17506401,0.117456466,0.08264705,0.13637175,0.13571805
-0.08568534,-0.11020132,0.13259809,0.06763709,-0.046974666,0.16519299,0.108816184,0.10221462,0.1522388,0.102088384
-0.15139048,-0.0071408274,0.14653105,0.12951909,-0.1647708,0.147421,-0.021147933,0.09893471,0.13464588,0.022430783
-0.12456058,0.010706989,0.14459749,0.12654436,-0.14608814,0.16435182,0.020339536,0.10534151,0.146432,0.045235205
-0.14505963,-0.0065458426,0.15285543,0.11155934,-0.1558017,0.17031595,-0.0006316445,0.102675565,0.1451149,0.04338135
-0.116906576,-0.09184805,0.15323074,0.079886906,-0.074371606,0.19083288,0.05829317,0.06943518,0.15199481,0.08257327
-0.09054677,-0.1516397,0.14253466,0.027360765,-0.016060311,0.17652956,0.1222134,0.108467415,0.15425105,0.13085651
-0.12055455,-0.060575303,0.17275062,0.09079815,-0.07961897,0.16694891,0.030717397,0.10605895,0.15272732,0.040572457
-0.13278574,0.012935876,0.13994533,0.12810965,-0.17545135,0.14909545,-0.00019237165,0.10243961,0.13106765,0.033163648
-0.10476254,-0.059572335,0.15622218,0.10820591,-0.1206652,0.17455229,0.058006234,0.121931344,0.15006696,0.0808979
-0.12992448,-0.07454342,0.17706941,0.0852339,-0.0886427,0.19664241,0.048356988,0.10759859,0.15440287,0.08770434
-0.13438447,0.00063773553,0.13722736,0.12620825,-0.1637807,0.1616454,0.0004326889,0.10979886,0.13491246,0.027143976
-0.08427757,-0.09326724,0.15224014,0.050113007,-0.05371756,0.18556637,0.07057561,0.12082609,0.18196918,0.10252452
-0.10825954,-0.058712162,0.12252192,0.08963562,-0.11409711,0.19559175,0.05825496,0.11390665,0.17453435,0.07194573
-0.13703553,0.006278284,0.13906057,0.12422818,-0.16891176,0.15652016,-0.00050338433,0.101552844,0.1440383,0.027475215
-0.07683461,-0.12305258,0.14334701,0.04269802,-0.011563329,0.18911156,0.11760807,0.104696155,0.1510409,0.13050495
-0.13481724,-0.019597778,0.14920303,0.11372483,-0.1531477,0.1783164,0.010575416,0.1107301,0.14478546,0.050532043
-0.0760613,-0.15088895,0.1434081,0.027250636,0.010998588,0.18418543,0.11877844,0.103336036,0.148591,0.13483755
-0.06753159,-0.16041674,0.12770648,0.018518575,0.023178248,0.18027283,0.12289536,0.10394413,0.14059523,0.1343337
-0.14294961,0.010572934,0.14104882,0.12584276,-0.18651278,0.14480409,-0.008895764,0.09502067,0.1352211,0.017706336
-0.120783366,-0.08365473,0.17209685,0.0757657,-0.07440967,0.19750844,0.060275882,0.110029474,0.15950617,0.09433372
-0.13360016,-0.016384946,0.16794363,0.12903668,-0.1525737,0.14841391,0.008571122,0.10451282,0.14194371,0.028319312
-0.08458522,-0.13792323,0.14701003,0.031224499,0.008740975,0.18359298,0.109187104,0.10469051,0.15066722,0.1271181
-0.13753901,-0.05115205,0.17587999,0.09891963,-0.11219457,0.19264299,0.023480387,0.10529,0.15214121,0.07098651
-0.07485018,-0.14800327,0.13703819,0.03469223,0.01111088,0.18310869,0.12721333,0.09888386,0.13961013,0.13547626
-0.12642191,0.008087216,0.13975008,0.12570965,-0.17616819,0.14584798,-0.0054216627,0.103157826,0.12894298,0.018143829
-0.06816746,-0.14528823,0.14804055,0.030428171,0.019080445,0.17950027,0.12382075,0.09318386,0.14018208,0.12978034
-0.06458737,-0.152781,0.13389331,0.020124495,0.022629078,0.18407434,0.117318384,0.10114066,0.15350197,0.13392505
-0.13310762,-0.0014883588,0.1384631,0.12672707,-0.15962134,0.17039566,0.017670317,0.09439044,0.14038268,0.037772115
-0.089111246,-0.15282951,0.15912151,0.052693106,-0.043588012,0.18476647,0.10818,0.103476904,0.12690465,0.13691835
-0.0556507,-0.18319534,0.14072011,0.008688875,0.055145945,0.18553825,0.11870849,0.09640402,0.14145419,0.14541003
-0.08270192,-0.14723134,0.1373416,0.027932758,-0.02291455,0.17824043,0.11637033,0.08722781,0.15638497,0.13018508
-0.12758426,-0.032153115,0.1501847,0.11268045,-0.14448081,0.16616324,0.02251421,0.10206926,0.14198157,0.05699161
-0.09239107,-0.07728457,0.13377465,0.0504144,-0.06437131,0.19436593,0.083378434,0.1345024,0.19658867,0.0983523
-0.13854548,0.0098989485,0.1406225,0.13063574,-0.1660397,0.15181231,-0.005392755,0.100337096,0.1334623,0.025020778
-0.14949289,-0.0045061065,0.14638375,0.12078095,-0.18054451,0.15312308,3.7689068e-05,0.080466166,0.14566419,0.034307156
-0.08550551,-0.1329582,0.15823582,0.04443795,-0.023995565,0.18155405,0.109321535,0.10478578,0.15303265,0.115687124
-0.06749948,-0.14171982,0.14559528,0.041369747,0.0077433335,0.18393499,0.12093383,0.107575424,0.13753971,0.13212138
-0.08549669,-0.12269427,0.1657825,0.05466953,-0.036340043,0.18002962,0.10943843,0.09599696,0.14247859,0.11577593
-0.12846069,0.0030937025,0.15363792,0.12462347,-0.16487762,0.1562509,0.0036278889,0.10164307,0.13854042,0.030550353
-0.080874205,-0.14100784,0.14814788,0.03659733,-0.005231452,0.18197985,0.11340501,0.10108502,0.15340738,0.12988682
-0.13088235,-0.036047913,0.15406066,0.10595863,-0.12806502,0.16196004,0.02181939,0.118603185,0.13982879,0.06570821
-0.12902133,-0.017538747,0.14668658,0.12544163,-0.17336898,0.16245483,0.006751342,0.099677265,0.13392547,0.040418126
-0.14509356,-0.014581096,0.1532228,0.12065894,-0.16458917,0.17273822,-0.0047653522,0.08445771,0.12332347,0.03927964
-0.079493694,-0.11874381,0.14311984,0.049090065,-0.06792234,0.18551944,0.096122004,0.11659335,0.16984314,0.10710773
-0.13458069,0.0041029085,0.15348995,0.12013977,-0.17644855,0.15617722,0.009131196,0.09980687,0.13571803,0.038454518
-0.0992202,-0.09135625,0.14369406,0.06571683,-0.09172953,0.15524507,0.09242144,0.10454207,0.16074294,0.0846488
-0.068718195,-0.14901353,0.14047925,0.03168643,0.019115156,0.18406594,0.12121155,0.10209757,0.14755525,0.13198948
-0.1356357,0.011995569,0.15117528,0.13532813,-0.16128844,0.14384283,0.0006978335,0.10471174,0.1289298,0.022409404
-0.12580326,0.017487995,0.14530398,0.13420153,-0.17707469,0.14724828,-0.012826468,0.101296864,0.124832645,0.013816804
-0.07827472,-0.14622483,0.15165184,0.035414554,-0.00023894313,0.17963703,0.1116069,0.10253759,0.14353478,0.1325547
-0.094214454,-0.13314018,0.15409161,0.06187245,-0.039726842,0.182658,0.12727576,0.10193705,0.14492325,0.11565668
-0.08808671,-0.12643096,0.1487422,0.048692692,-0.011221005,0.18718283,0.09583568,0.10569372,0.16413788,0.11700956
-0.12417308,-0.0068929647,0.16067427,0.09402163,-0.1553654,0.1464986,-0.0059715044,0.084280394,0.15101027,0.029261246
-0.15857029,0.016191233,0.14120863,0.13107848,-0.14483276,0.14492284,-0.01311083,0.10283348,0.13401778,0.02897442
-0.08020879,-0.14877045,0.14451143,0.03185179,0.017394768,0.18402769,0.117174104,0.10516302,0.15031672,0.13026586
-0.11993312,0.020958455,0.14970402,0.13438508,-0.16910338,0.15522823,-0.005842793,0.11572235,0.1309735,0.020242952
-0.07553289,-0.14682284,0.14085247,0.025690708,0.009507396,0.18594871,0.11911804,0.09907138,0.14835972,0.13566808
-0.075938754,-0.15327755,0.1370382,0.028750686,0.008616943,0.1838457,0.11834139,0.10605325,0.1503692,0.13107325
-0.13313606,0.0044744727,0.15364894,0.123886175,-0.1714984,0.15631975,0.007978192,0.09978282,0.13444251,0.03998324
-0.07949861,-0.15299475,0.15253878,0.027925285,0.01960696,0.17649901,0.1062683,0.09920925,0.14475682,0.13863052
-0.1322399,-0.07140469,0.17848456,0.08820719,-0.09403677,0.1963724,0.044673085,0.10628235,0.1526126,0.08581968
-0.1402381,-0.003366934,0.15816371,0.13091984,-0.16673748,0.15216781,-0.0010563032,0.09881557,0.14497207,0.030020062
-0.11465879,-0.07349168,0.1463542,0.09311133,-0.1080015,0.15833259,0.058303915,0.10543889,0.16281773,0.06602025
-0.10192225,-0.12620492,0.1569802,0.048824716,-0.03568089,0.18812065,0.10026369,0.11056467,0.15024826,0.12076241
-0.09455147,-0.10968795,0.16286288,0.07652529,-0.06473192,0.19017994,0.08241135,0.10388181,0.15237172,0.11074928
-0.12980771,-0.086291716,0.17533305,0.08172913,-0.078366585,0.19679499,0.062804416,0.10335502,0.14500855,0.09798444
-0.10314591,-0.10598652,0.1628125,0.0602666,-0.052484613,0.18782634,0.08827496,0.11172035,0.15021998,0.1144769
-0.13138941,-0.040042233,0.15474251,0.103386186,-0.1401278,0.17543721,0.02747362,0.10204415,0.14909375,0.068110175
-0.052006315,-0.14948212,0.121410586,0.042127296,0.017413253,0.17954537,0.11948715,0.12561293,0.15730515,0.13555187
-0.09777833,-0.11736016,0.15658751,0.04723932,-0.029172722,0.18920308,0.11325332,0.110758476,0.15711412,0.12233572
-0.120783366,-0.08365473,0.17209685,0.0757657,-0.07440967,0.19750844,0.060275882,0.110029474,0.15950617,0.09433372
-0.10645556,-0.09902637,0.14442211,0.06875661,-0.06263343,0.20107628,0.08039741,0.12618552,0.18126059,0.10572761
-0.10363183,-0.103562914,0.15098728,0.07856038,-0.08217181,0.16354287,0.08131841,0.0997888,0.1584157,0.09970069
-0.06405349,-0.14803258,0.13898192,0.034780703,0.0072194887,0.1822618,0.11757154,0.10469258,0.14114134,0.14288326
-0.08141938,-0.14945675,0.1399578,0.042339172,-0.010373064,0.18825212,0.10916829,0.097950704,0.14730798,0.13349819
-0.10639683,-0.051055312,0.12141128,0.09585013,-0.10945821,0.16591498,0.07545395,0.12043957,0.17616436,0.06777497
-0.073973656,-0.15075018,0.14760011,0.023106316,0.02832298,0.18026872,0.13023853,0.09895496,0.15334179,0.127637
-0.13571593,-0.0060362495,0.15222959,0.11815429,-0.16365042,0.15370467,0.009582064,0.10366134,0.13779208,0.041143887
-0.096049346,-0.1024343,0.16353066,0.07801852,-0.03854053,0.1847458,0.07003871,0.107358865,0.15487954,0.104620315
-0.120783366,-0.08365473,0.17209685,0.0757657,-0.07440967,0.19750844,0.060275882,0.110029474,0.15950617,0.09433372
-0.0803767,-0.14881189,0.14452699,0.033095907,0.0077401353,0.18132901,0.11609771,0.09868756,0.14624508,0.13075875
-0.06867602,-0.1517465,0.13818061,0.02728757,0.005251979,0.18236113,0.12460276,0.10419226,0.14609367,0.13816133
-0.1566894,0.012946147,0.1380906,0.13715592,-0.1799697,0.13371319,-0.01566176,0.091813855,0.14186494,0.008417482
-0.14453211,-0.0066758813,0.1369362,0.12165776,-0.16307487,0.14544617,0.006547184,0.09558352,0.14175591,0.037128035
-0.12721835,0.015212821,0.14885636,0.12508388,-0.16574164,0.1552255,-0.0026267357,0.1090179,0.14024702,0.027190724
-0.09695866,-0.13276379,0.1422862,0.04419349,-0.01305651,0.18711686,0.11235238,0.109094344,0.15823852,0.12978919
-0.120783366,-0.08365473,0.17209685,0.0757657,-0.07440967,0.19750844,0.060275882,0.110029474,0.15950617,0.09433372
-0.081577964,-0.13454908,0.15385392,0.0385742,-0.004087822,0.18953305,0.109225415,0.10558023,0.14939032,0.12619318
-0.1420231,0.002222474,0.15073769,0.13277782,-0.16435748,0.15128848,-0.0059189834,0.10248798,0.13604775,0.028307771
-0.13700764,-0.052934404,0.17638515,0.09819757,-0.11079298,0.19314985,0.024811892,0.10522034,0.15228893,0.072446845
